OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
OTU_76	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Rhizophagus_1		Rhizophagus	Rhizophagus	Rhizophagus irregularis 			Rhizophagus irregularis 
OTU_77	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Eurotiales_1	Eurotiales_1	Eurotiales	Eurotiales_1	Aspergillaceae_1	Aspergillaceae_1	Aspergillaceae	Aspergillaceae_1	Penicillium_1	Penicillium_1	Penicillium	Penicillium_1	Penicillium sp  			Penicillium sp  
OTU_78	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1		Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Sordariales_1		Sordariales_1		Lasiosphaeriaceae_1		Lasiosphaeriaceae_1								
OTU_79	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Cantharellales_1	Cantharellales_1	Cantharellales	Cantharellales_1	Ceratobasidiaceae_1	Ceratobasidiaceae_1	Ceratobasidiaceae	Ceratobasidiaceae_1	Rhizoctonia_1		Rhizoctonia	Rhizoctonia	Rhizoctonia sp  			Rhizoctonia sp  
OTU_80	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes	Tremellomycetes_1																
OTU_81	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1												
OTU_82	Fungi_1	Fungi_1	Fungi	Fungi_1		Basidiomycota_1		Basidiomycota_1		Tremellomycetes_1		Tremellomycetes_1		Tremellales_1		Tremellales_1		Trimorphomycetaceae_1		Trimorphomycetaceae_1		Saitozyma_1		Saitozyma_1				
OTU_83	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Stachybotryaceae_1	Stachybotryaceae_1	Stachybotryaceae	Stachybotryaceae_1			Albifimbria	Albifimbria				
OTU_84		Fungi_1	Fungi	Fungi_1		Ascomycota_1	Ascomycota	Ascomycota		Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1		Pleosporales_1	Pleosporales	Pleosporales_1		Tetraplosphaeriaceae_1	Tetraplosphaeriaceae	Tetraplosphaeriaceae_1								
OTU_85	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1		Ascomycota	Ascomycota	Sordariomycetes_1		Sordariomycetes	Sordariomycetes	Sordariales_1		Sordariales	Sordariales	Lasiosphaeriaceae_1		Lasiosphaeriaceae	Lasiosphaeriaceae	Podospora_1		Podospora	Podospora	Podospora sp  			Podospora sp  
OTU_86	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1		Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1		Chaetothyriales_1	Herpotrichiellaceae_1	Herpotrichiellaceae_1		Herpotrichiellaceae_1	Exophiala_1	Exophiala_1		Exophiala_1				
OTU_87	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Diversisporales_1	Diversisporales_1	Diversisporales	Diversisporales_1	Acaulosporaceae_1	Acaulosporaceae_1	Acaulosporaceae	Acaulosporaceae_1								
OTU_88	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1												
OTU_89	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Auriculariales_1	Auriculariales_1	Auriculariales	Auriculariales_1												
OTU_90	Fungi_1	Fungi_1	Fungi	Fungi_1	Mortierellomycota_1	Mortierellomycota_1	Mortierellomycota	Mortierellomycota_1	Mortierellomycetes_1	Mortierellomycetes_1	Mortierellomycetes	Mortierellomycetes_1	Mortierellales_1	Mortierellales_1	Mortierellales	Mortierellales_1	Mortierellaceae_1	Mortierellaceae_1	Mortierellaceae	Mortierellaceae_1	Mortierella_1	Mortierella_1	Mortierella	Mortierella_1				
OTU_91	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1	Hyaloscyphaceae_1	Hyaloscyphaceae_1	Hyaloscyphaceae	Hyaloscyphaceae_1								
OTU_92	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1																
OTU_93	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Eurotiales_1	Eurotiales_1	Eurotiales	Eurotiales_1	Aspergillaceae_1	Aspergillaceae_1	Aspergillaceae	Aspergillaceae_1	Penicillium_1	Penicillium_1	Penicillium	Penicillium_1	Penicillium cryptum 			Penicillium cryptum 
OTU_94	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Pleosporaceae_1	Pleosporaceae_1	Pleosporaceae	Pleosporaceae_1	Bipolaris_1	Bipolaris_1	Bipolaris	Bipolaris_1				
OTU_95	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Orbiliomycetes_1	Orbiliomycetes_1	Orbiliomycetes	Orbiliomycetes_1	Orbiliales_1	Orbiliales_1	Orbiliales	Orbiliales_1	Orbiliaceae_1	Orbiliaceae_1	Orbiliaceae	Orbiliaceae_1								
OTU_96	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1		Glomeromycetes_1		Glomeromycetes_1		Glomerales_1		Glomerales_1		Glomeraceae_1		Glomeraceae_1		Rhizophagus_1		Rhizophagus_1		Rhizophagus irregularis 		Rhizophagus irregularis 
OTU_97	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1												
OTU_98	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1																				
OTU_99	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Septoglomus_1			Septoglomus_1				
OTU_100	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae	Phaeosphaeriaceae_1	Paraphoma_1	Paraphoma_1	Paraphoma	Paraphoma_1	Paraphoma rhaphiolepidis 			Paraphoma rhaphiolepidis 
OTU_101	Viridiplantae_1	Viridiplantae_1	Viridiplantae	Viridiplantae_1	Anthophyta_1	Anthophyta_1	Anthophyta	Anthophyta_1	Eudicotyledonae_1	Eudicotyledonae_1	Eudicotyledonae	Eudicotyledonae_1	Fabales_1	Fabales_1	Fabales	Fabales_1	Fabaceae_1	Fabaceae_1	Fabaceae	Fabaceae_1	Glycine_1	Glycine_1	Glycine	Glycine_1	Glycine clandestina 			Glycine clandestina 
OTU_102	Fungi_1	Fungi_1	Fungi	Fungi_1	Mortierellomycota_1	Mortierellomycota_1	Mortierellomycota	Mortierellomycota_1	Mortierellomycetes_1	Mortierellomycetes_1	Mortierellomycetes	Mortierellomycetes_1	Mortierellales_1	Mortierellales_1	Mortierellales	Mortierellales_1												
OTU_103	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Sordariales_1	Sordariales_1	Sordariales	Sordariales_1	Sordariales_fam_incertae_sedis_1	Sordariales_fam_Incertae_sedis_1			Conlarium_1	Conlarium_1		Conlarium_1	Conlarium aquaticum 			Conlarium aquaticum 
OTU_104	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Cantharellales_1	Cantharellales_1	Cantharellales	Cantharellales_1	Ceratobasidiaceae_1	Ceratobasidiaceae_1	Ceratobasidiaceae	Ceratobasidiaceae_1								
OTU_105	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1		Glomeromycetes_1		Glomeromycetes_1		Glomerales_1		Glomerales_1		Glomeraceae_1		Glomeraceae_1								
OTU_106	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Funneliformis_1	Funneliformis_1	Funneliformis	Funneliformis_1	Funneliformis mosseae 	Funneliformis mosseae 		Funneliformis mosseae 
OTU_107	Fungi_1	Fungi_1	Fungi	Fungi_1	Mortierellomycota_1	Mortierellomycota_1	Mortierellomycota	Mortierellomycota_1	Mortierellomycetes_1	Mortierellomycetes_1	Mortierellomycetes	Mortierellomycetes_1	Mortierellales_1	Mortierellales_1	Mortierellales	Mortierellales_1												
OTU_108	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Funneliformis_1	Funneliformis_1	Funneliformis	Funneliformis_1		Funneliformis mosseae 		Funneliformis mosseae 
OTU_109	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1												
OTU_110	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Cystobasidiomycetes_1	Cystobasidiomycetes_1	Cystobasidiomycetes	Cystobasidiomycetes_1	Cystobasidiales_1	Cystobasidiales_1	Cystobasidiales	Cystobasidiales_1	Cystobasidiaceae_1	Cystobasidiaceae_1	Cystobasidiaceae	Cystobasidiaceae_1	Occultifur_1	Occultifur_1	Occultifur	Occultifur_1	Occultifur sp  			Occultifur sp  
OTU_111	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes	Tremellomycetes_1	Filobasidiales_1	Filobasidiales_1	Filobasidiales	Filobasidiales_1	Piskurozymaceae_1	Piskurozymaceae_1	Piskurozymaceae	Piskurozymaceae_1	Solicoccozyma_1	Solicoccozyma_1	Solicoccozyma	Solicoccozyma_1	Solicoccozyma terrea 			Solicoccozyma terrea 
OTU_112	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Orbiliomycetes_1	Orbiliomycetes_1	Orbiliomycetes	Orbiliomycetes_1	Orbiliales_1	Orbiliales_1	Orbiliales	Orbiliales_1	Orbiliaceae_1	Orbiliaceae_1	Orbiliaceae	Orbiliaceae_1								
OTU_113	Fungi_1		Fungi	Fungi																								
OTU_114	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Tremellodendropsidales_1	Tremellodendropsidales_1	Tremellodendropsidales	Tremellodendropsidales_1												
OTU_115	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1																				
OTU_116	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Sordariales_1	Sordariales_1	Sordariales	Sordariales_1	Lasiosphaeriaceae_1	Lasiosphaeriaceae_1	Lasiosphaeriaceae	Lasiosphaeriaceae_1	Podospora_1		Podospora	Podospora_1	Podospora sp  			Podospora sp  
OTU_117	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1		Glomeromycetes_1		Glomeromycetes_1		Glomerales_1		Glomerales_1		Glomeraceae_1		Glomeraceae_1								
OTU_118	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1		Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Sordariales_1		Sordariales_1												
OTU_119	Fungi_1	Fungi_1	Fungi	Fungi_1																								
OTU_120	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1		Sordariomycetes_1	Sordariales_1	Sordariales_1		Sordariales_1	Lasiosphaeriaceae_1	Lasiosphaeriaceae_1		Lasiosphaeriaceae_1								
OTU_121	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1												
OTU_122	Fungi_1	Fungi_1	Fungi	Fungi_1																								
OTU_123	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Hypocreaceae_1	Hypocreaceae_1	Hypocreaceae	Hypocreaceae_1	Trichoderma_1	Trichoderma_1	Trichoderma	Trichoderma_1				
OTU_124	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales	Chaetothyriales_1	Herpotrichiellaceae_1	Herpotrichiellaceae_1	Herpotrichiellaceae	Herpotrichiellaceae_1	Exophiala_1	Exophiala_1		Exophiala_1				
OTU_125																												
OTU_126	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Eurotiales_1	Eurotiales_1	Eurotiales	Eurotiales_1	Trichocomaceae_1	Trichocomaceae_1	Trichocomaceae	Trichocomaceae_1	Talaromyces_1	Talaromyces_1	Talaromyces	Talaromyces_1				
OTU_127	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Nectriaceae_1		Nectriaceae	Nectriaceae_1	Mariannaea_1		Mariannaea	Mariannaea_1	Mariannaea punicea 			Mariannaea punicea 
OTU_128	Fungi_1	Fungi_1	Fungi	Fungi_1	Mortierellomycota_1	Mortierellomycota_1	Mortierellomycota	Mortierellomycota_1	Mortierellomycetes_1	Mortierellomycetes_1	Mortierellomycetes	Mortierellomycetes_1	Mortierellales_1	Mortierellales_1	Mortierellales	Mortierellales_1	Mortierellaceae_1	Mortierellaceae_1	Mortierellaceae	Mortierellaceae_1	Mortierella_1	Mortierella_1	Mortierella	Mortierella_1	Mortierella gamsii 			Mortierella gamsii 
OTU_129	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Glomerellales_1	Glomerellales_1	Glomerellales	Glomerellales_1	Glomerellaceae_1	Glomerellaceae_1	Glomerellaceae	Glomerellaceae_1	Colletotrichum_1	Colletotrichum_1	Colletotrichum	Colletotrichum_1	Colletotrichum spaethianum 			Colletotrichum spaethianum 
OTU_130	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1																
OTU_131	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Capnodiales_1	Capnodiales_1	Capnodiales	Capnodiales_1	Teratosphaeriaceae_1	Teratosphaeriaceae_1	Teratosphaeriaceae	Teratosphaeriaceae_1	Devriesia_1		Devriesia	Devriesia_1	Devriesia sp  			Devriesia sp  
OTU_132	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1	Ascomycota	Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1												
OTU_133	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Bionectriaceae_1	Bionectriaceae_1	Bionectriaceae	Bionectriaceae_1	Clonostachys_1	Clonostachys_1	Clonostachys	Clonostachys_1	Clonostachys miodochialis 			Clonostachys miodochialis 
OTU_134	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Nectriaceae_1	Nectriaceae_1	Nectriaceae	Nectriaceae_1	Fusarium_1	Fusarium_1	Fusarium	Fusarium_1				
OTU_135	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales	Tremellales_1												
OTU_136	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Diversisporales_1	Diversisporales_1	Diversisporales	Diversisporales_1	Acaulosporaceae_1	Acaulosporaceae_1		Acaulosporaceae_1								
OTU_137	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Hypocreales_1		Hypocreales_1		Clavicipitaceae_1		Clavicipitaceae_1								
OTU_138	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1												
OTU_139	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1		Ascomycota	Ascomycota																				
OTU_140	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Sordariales_1	Sordariales_1	Sordariales	Sordariales_1	Sordariales_fam_incertae_sedis_1	Sordariales_fam_Incertae_sedis_1			Conlarium_1	Conlarium_1		Conlarium_1	Conlarium aquaticum 			Conlarium aquaticum 
OTU_141	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1		Pleosporales_1	Phaeosphaeriaceae_1			Phaeosphaeriaceae_1	Neosetophoma_1			Neosetophoma_1				
OTU_142	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Diversisporales_1	Diversisporales_1	Diversisporales	Diversisporales_1	Acaulosporaceae_1	Acaulosporaceae_1	Acaulosporaceae	Acaulosporaceae_1								
OTU_143	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Nectriaceae_1	Nectriaceae_1	Nectriaceae	Nectriaceae_1			Cosmospora	Cosmospora				
OTU_144	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Didymosphaeriaceae_1	Didymosphaeriaceae_1	Didymosphaeriaceae	Didymosphaeriaceae_1		Paraphaeosphaeria_1	Paraphaeosphaeria	Paraphaeosphaeria_1				
OTU_145	Fungi_1	Fungi_1	Fungi	Fungi_1		Basidiomycota_1		Basidiomycota_1		Agaricomycetes_1		Agaricomycetes_1		Tremellodendropsidales_1		Tremellodendropsidales_1												
OTU_146	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales	Chaetothyriales_1			Trichomeriaceae	Trichomeriaceae								
OTU_147	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Hypocreaceae_1	Hypocreaceae_1	Hypocreaceae	Hypocreaceae_1	Trichoderma_1	Trichoderma_1	Trichoderma	Trichoderma_1				
OTU_148	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Sordariales_1	Hypocreales													
OTU_149	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Bionectriaceae_1		Bionectriaceae	Bionectriaceae_1	Paracylindrocarpon_1			Paracylindrocarpon_1	Paracylindrocarpon aloicola 			Paracylindrocarpon aloicola 
OTU_150	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1		Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Sordariales_1		Sordariales_1		Lasiosphaeriaceae_1		Lasiosphaeriaceae_1								
OTU_151	Fungi_1		Fungi	Fungi																								
OTU_152	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_153	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Didymellaceae_1	Didymellaceae_1	Didymellaceae	Didymellaceae_1	Neoascochyta_1	Neoascochyta_1	Neoascochyta	Neoascochyta_1	Neoascochyta desmazieri 			Neoascochyta desmazieri 
OTU_154	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1		Leotiomycetes_1		Leotiomycetes_1		Helotiales_1		Helotiales_1												
OTU_155	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Diaporthales_1	Diaporthales_1	Diaporthales	Diaporthales_1	Diaporthaceae_1	Diaporthaceae_1	Diaporthaceae	Diaporthaceae_1	Diaporthe_1	Diaporthe_1	Diaporthe	Diaporthe_1	Diaporthe longicolla 			Diaporthe longicolla 
